ano_competencia,mes_competencia,municipio,sigla_uf,valor_parcela
2023,9,Campestre,AL,205.0
2023,9,Campestre,AL,205.0
2023,9,Campestre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Campo Alegre,AL,205.0
2023,9,Canapi,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Capela,AL,205.0
2023,9,Chã Preta,AL,205.0
2023,9,Coité do Nóia,AL,205.0
2023,9,Coité do Nóia,AL,205.0
2023,9,Colônia Leopoldina,AL,205.0
2023,9,Colônia Leopoldina,AL,205.0
2023,9,Coqueiro Seco,AL,205.0
2023,9,Coqueiro Seco,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Coruripe,AL,205.0
2023,9,Craíbas,AL,205.0
2023,9,Craíbas,AL,205.0
2023,9,Craíbas,AL,205.0
2023,9,Delmiro Gouveia,AL,205.0
2023,9,Delmiro Gouveia,AL,205.0
2023,9,Delmiro Gouveia,AL,205.0
2023,9,Delmiro Gouveia,AL,205.0
2023,9,Delmiro Gouveia,AL,205.0
2023,9,Delmiro Gouveia,AL,205.0
2023,9,Dois Riachos,AL,205.0
2023,9,Dois Riachos,AL,205.0
2023,9,Dois Riachos,AL,205.0
2023,9,Dois Riachos,AL,205.0
2023,9,Dois Riachos,AL,205.0
2023,9,Dois Riachos,AL,205.0
2023,9,Dois Riachos,AL,205.0
2023,9,Estrela de Alagoas,AL,205.0
2023,9,Estrela de Alagoas,AL,205.0
2023,9,Feira Grande,AL,205.0
2023,9,Feira Grande,AL,205.0
2023,9,Feira Grande,AL,205.0
2023,9,Feira Grande,AL,205.0
2023,9,Feliz Deserto,AL,205.0
2023,9,Girau do Ponciano,AL,205.0
2023,9,Girau do Ponciano,AL,205.0
2023,9,Girau do Ponciano,AL,205.0
2023,9,Girau do Ponciano,AL,205.0
2023,9,Girau do Ponciano,AL,205.0
2023,9,Ibateguara,AL,205.0
2023,9,Ibateguara,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igaci,AL,205.0
2023,9,Igreja Nova,AL,205.0
2023,9,Igreja Nova,AL,205.0
2023,9,Igreja Nova,AL,205.0
2023,9,Inhapi,AL,205.0
2023,9,Inhapi,AL,205.0
2023,9,Japaratinga,AL,205.0
2023,9,Jaramataia,AL,205.0
2023,9,Jequiá da Praia,AL,205.0
2023,9,Jequiá da Praia,AL,205.0
2023,9,Jequiá da Praia,AL,205.0
2023,9,Jequiá da Praia,AL,205.0
2023,9,Jequiá da Praia,AL,205.0
2023,9,Jequiá da Praia,AL,205.0
2023,9,Jequiá da Praia,AL,205.0
2023,9,Jequiá da Praia,AL,205.0
2023,9,Joaquim Gomes,AL,205.0
2023,9,Joaquim Gomes,AL,205.0
2023,9,Joaquim Gomes,AL,205.0
2023,9,Jundiá,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Junqueiro,AL,205.0
2023,9,Lagoa da Canoa,AL,205.0
2023,9,Lagoa da Canoa,AL,205.0
2023,9,Lagoa da Canoa,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Limoeiro de Anadia,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Maceió,AL,205.0
2023,9,Major Isidoro,AL,205.0
2023,9,Major Isidoro,AL,205.0
2023,9,Major Isidoro,AL,205.0
2023,9,Major Isidoro,AL,205.0
2023,9,Major Isidoro,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maragogi,AL,205.0
2023,9,Maravilha,AL,205.0
2023,9,Maravilha,AL,205.0
2023,9,Maravilha,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Marechal Deodoro,AL,205.0
2023,9,Maribondo,AL,205.0
2023,9,Maribondo,AL,205.0
2023,9,Mata Grande,AL,205.0
2023,9,Mata Grande,AL,205.0
2023,9,Matriz de Camaragibe,AL,205.0
2023,9,Matriz de Camaragibe,AL,205.0
2023,9,Matriz de Camaragibe,AL,205.0
2023,9,Matriz de Camaragibe,AL,205.0
2023,9,Matriz de Camaragibe,AL,205.0
2023,9,Matriz de Camaragibe,AL,205.0
2023,9,Messias,AL,205.0
2023,9,Messias,AL,205.0
2023,9,Messias,AL,205.0
2023,9,Messias,AL,205.0
2023,9,Messias,AL,205.0
2023,9,Messias,AL,205.0
2023,9,Messias,AL,205.0
2023,9,Messias,AL,205.0
2023,9,Murici,AL,205.0
2023,9,Murici,AL,205.0
2023,9,Murici,AL,205.0
2023,9,Murici,AL,205.0
2023,9,Murici,AL,205.0
2023,9,Murici,AL,205.0
2023,9,Murici,AL,205.0
2023,9,Murici,AL,205.0
2023,9,Novo Lino,AL,205.0
2023,9,Olho d'Água das Flores,AL,205.0
2023,9,Olho d'Água das Flores,AL,205.0
2023,9,Olho d'Água das Flores,AL,205.0
2023,9,Olho d'Água das Flores,AL,205.0
2023,9,Olho d'Água do Casado,AL,205.0
2023,9,Olho d'Água do Casado,AL,205.0
2023,9,Olho d'Água do Casado,AL,205.0
2023,9,Olho d'Água Grande,AL,205.0
2023,9,Olho d'Água Grande,AL,205.0
2023,9,Olho d'Água Grande,AL,205.0
2023,9,Ouro Branco,AL,205.0
2023,9,Ouro Branco,AL,205.0
2023,9,Ouro Branco,AL,205.0
2023,9,Ouro Branco,AL,205.0
2023,9,Ouro Branco,AL,205.0
2023,9,Ouro Branco,AL,205.0
2023,9,Ouro Branco,AL,205.0
2023,9,Ouro Branco,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Palmeira dos Índios,AL,205.0
2023,9,Pão de Açúcar,AL,205.0
2023,9,Pão de Açúcar,AL,205.0
2023,9,Pão de Açúcar,AL,205.0
2023,9,Pariconha,AL,205.0
2023,9,Pariconha,AL,205.0
2023,9,Pariconha,AL,205.0
2023,9,Pariconha,AL,205.0
2023,9,Paripueira,AL,205.0
2023,9,Paripueira,AL,205.0
2023,9,Paripueira,AL,205.0
2023,9,Paripueira,AL,205.0
2023,9,Passo de Camaragibe,AL,205.0
2023,9,Passo de Camaragibe,AL,205.0
2023,9,Passo de Camaragibe,AL,205.0
2023,9,Paulo Jacinto,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Penedo,AL,205.0
2023,9,Piaçabuçu,AL,205.0
2023,9,Piaçabuçu,AL,205.0
2023,9,Piaçabuçu,AL,205.0
2023,9,Piaçabuçu,AL,205.0
2023,9,Piaçabuçu,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pilar,AL,205.0
2023,9,Pindoba,AL,205.0
2023,9,Pindoba,AL,205.0
2023,9,Piranhas,AL,205.0
2023,9,Piranhas,AL,205.0
2023,9,Piranhas,AL,205.0
2023,9,Piranhas,AL,205.0
2023,9,Poço das Trincheiras,AL,205.0
2023,9,Porto Calvo,AL,205.0
2023,9,Porto de Pedras,AL,205.0
2023,9,Porto de Pedras,AL,205.0
2023,9,Porto Real do Colégio,AL,205.0
2023,9,Porto Real do Colégio,AL,205.0
2023,9,Porto Real do Colégio,AL,205.0
2023,9,Quebrangulo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Rio Largo,AL,205.0
2023,9,Roteiro,AL,205.0
2023,9,Roteiro,AL,205.0
2023,9,Roteiro,AL,205.0
2023,9,Roteiro,AL,205.0
2023,9,Roteiro,AL,205.0
2023,9,Santa Luzia do Norte,AL,205.0
2023,9,Santana do Ipanema,AL,205.0
2023,9,Santana do Ipanema,AL,205.0
2023,9,Santana do Ipanema,AL,205.0
2023,9,Santana do Ipanema,AL,205.0
2023,9,Santana do Ipanema,AL,205.0
2023,9,Santana do Ipanema,AL,205.0
2023,9,Santana do Ipanema,AL,205.0
2023,9,Santana do Mundaú,AL,205.0
2023,9,São Brás,AL,205.0
2023,9,São Brás,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Laje,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São José da Tapera,AL,205.0
2023,9,São Luís do Quitunde,AL,205.0
2023,9,São Luís do Quitunde,AL,205.0
2023,9,São Luís do Quitunde,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Campos,AL,205.0
2023,9,São Miguel dos Milagres,AL,205.0
2023,9,São Miguel dos Milagres,AL,205.0
2023,9,São Sebastião,AL,205.0
2023,9,São Sebastião,AL,205.0
2023,9,São Sebastião,AL,205.0
2023,9,São Sebastião,AL,205.0
2023,9,São Sebastião,AL,205.0
2023,9,São Sebastião,AL,205.0
2023,9,São Sebastião,AL,205.0
2023,9,São Sebastião,AL,205.0
2023,9,Satuba,AL,205.0
2023,9,Satuba,AL,205.0
2023,9,Satuba,AL,205.0
2023,9,Satuba,AL,205.0
2023,9,Satuba,AL,205.0
2023,9,Satuba,AL,205.0
2023,9,Senador Rui Palmeira,AL,205.0
2023,9,Taquarana,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Teotônio Vilela,AL,205.0
2023,9,Traipu,AL,205.0
2023,9,Traipu,AL,205.0
2023,9,Traipu,AL,205.0
2023,9,Traipu,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,União dos Palmares,AL,205.0
2023,9,Viçosa,AL,205.0
2023,9,Viçosa,AL,205.0
2023,9,Viçosa,AL,205.0
2023,9,Viçosa,AL,205.0
2023,9,Viçosa,AL,205.0
2023,9,Viçosa,AL,205.0
2023,9,Arapiraca,AL,213.0
2023,9,Arapiraca,AL,213.0
2023,9,Batalha,AL,213.0
2023,9,Capela,AL,213.0
2023,9,Delmiro Gouveia,AL,213.0
2023,9,Feira Grande,AL,213.0
2023,9,Feira Grande,AL,213.0
2023,9,Feira Grande,AL,213.0
2023,9,Maceió,AL,213.0
2023,9,Maceió,AL,213.0
2023,9,Maceió,AL,213.0
2023,9,Palmeira dos Índios,AL,213.0
2023,9,Passo de Camaragibe,AL,213.0
2023,9,São José da Tapera,AL,213.0
2023,9,São Miguel dos Milagres,AL,213.0
2023,9,São Sebastião,AL,213.0
2023,9,Barra de Santo Antônio,AL,220.0
2023,9,Capela,AL,220.0
2023,9,Maceió,AL,220.0
2023,9,Maceió,AL,220.0
2023,9,Maceió,AL,220.0
2023,9,Passo de Camaragibe,AL,220.0
2023,9,Água Branca,AL,222.0
2023,9,Água Branca,AL,230.0
2023,9,Água Branca,AL,230.0
2023,9,Água Branca,AL,230.0
2023,9,Anadia,AL,230.0
2023,9,Anadia,AL,230.0
2023,9,Anadia,AL,230.0
2023,9,Anadia,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Arapiraca,AL,230.0
2023,9,Atalaia,AL,230.0
2023,9,Atalaia,AL,230.0
2023,9,Atalaia,AL,230.0
2023,9,Atalaia,AL,230.0
2023,9,Atalaia,AL,230.0
2023,9,Atalaia,AL,230.0
2023,9,Atalaia,AL,230.0
2023,9,Atalaia,AL,230.0
2023,9,Barra de Santo Antônio,AL,230.0
2023,9,Barra de Santo Antônio,AL,230.0
2023,9,Barra de Santo Antônio,AL,230.0
2023,9,Barra de São Miguel,AL,230.0
2023,9,Barra de São Miguel,AL,230.0
2023,9,Batalha,AL,230.0
2023,9,Batalha,AL,230.0
2023,9,Boca da Mata,AL,230.0
2023,9,Branquinha,AL,230.0
2023,9,Cacimbinhas,AL,230.0
2023,9,Cacimbinhas,AL,230.0
2023,9,Cajueiro,AL,230.0
2023,9,Cajueiro,AL,230.0
2023,9,Cajueiro,AL,230.0
2023,9,Cajueiro,AL,230.0
2023,9,Cajueiro,AL,230.0
2023,9,Cajueiro,AL,230.0
2023,9,Campestre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Campo Alegre,AL,230.0
2023,9,Capela,AL,230.0
2023,9,Capela,AL,230.0
2023,9,Capela,AL,230.0
2023,9,Capela,AL,230.0
2023,9,Chã Preta,AL,230.0
2023,9,Chã Preta,AL,230.0
2023,9,Coité do Nóia,AL,230.0
2023,9,Coité do Nóia,AL,230.0
2023,9,Coité do Nóia,AL,230.0
2023,9,Coité do Nóia,AL,230.0
2023,9,Coqueiro Seco,AL,230.0
2023,9,Coqueiro Seco,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Coruripe,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Craíbas,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Delmiro Gouveia,AL,230.0
2023,9,Dois Riachos,AL,230.0
2023,9,Dois Riachos,AL,230.0
2023,9,Feira Grande,AL,230.0
2023,9,Feira Grande,AL,230.0
2023,9,Feira Grande,AL,230.0
2023,9,Feira Grande,AL,230.0
2023,9,Flexeiras,AL,230.0
2023,9,Flexeiras,AL,230.0
2023,9,Flexeiras,AL,230.0
2023,9,Flexeiras,AL,230.0
2023,9,Girau do Ponciano,AL,230.0
2023,9,Girau do Ponciano,AL,230.0
2023,9,Ibateguara,AL,230.0
2023,9,Igaci,AL,230.0
2023,9,Igaci,AL,230.0
2023,9,Igaci,AL,230.0
2023,9,Igaci,AL,230.0
2023,9,Igaci,AL,230.0
2023,9,Igaci,AL,230.0
2023,9,Igreja Nova,AL,230.0
2023,9,Inhapi,AL,230.0
2023,9,Jacaré dos Homens,AL,230.0
2023,9,Japaratinga,AL,230.0
2023,9,Japaratinga,AL,230.0
2023,9,Japaratinga,AL,230.0
2023,9,Japaratinga,AL,230.0
2023,9,Jaramataia,AL,230.0
2023,9,Jaramataia,AL,230.0
2023,9,Jaramataia,AL,230.0
2023,9,Joaquim Gomes,AL,230.0
2023,9,Joaquim Gomes,AL,230.0
2023,9,Joaquim Gomes,AL,230.0
2023,9,Joaquim Gomes,AL,230.0
2023,9,Junqueiro,AL,230.0
2023,9,Junqueiro,AL,230.0
